DATE,IH.CFE,IF.CFE,IC.CFE,TF.CFE,T.CFE,AU.SHF,AG.SHF,CU.SHF,AL.SHF,ZN.SHF,NI.SHF,SN.SHF,PB.SHF,RB.SHF,HC.SHF,I.DCE,JM.DCE,J.DCE,ZC.CZC,RU.SHF,BU.SHF,TA.CZC,MA.CZC,PP.DCE,L.DCE,V.DCE,FG.CZC,SR.CZC,CF.CZC,OI.CZC,RM.CZC,A.DCE,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,JD.DCE,num
2014/3/7,,-0.012161873,,-0.001209033,,0.010600137,0.011609139,-0.004487056,-0.000755572,-0.001975634,,,0.002899603,-0.015767097,,-0.029660459,-0.039678484,-0.034916265,-0.004316271,-0.012599636,-0.004232313,-0.004255326,-0.009082715,0.000884912,0.003403845,-0.014232136,-0.016861098,0.009040538,0.002587324,0.012784072,0.013937508,-0.004480294,0.009088218,0.012863712,0.013750217,0.002969249,,0.038921357,25
2014/3/10,,-0.037302136,,0.001554203,,-0.015942642,-0.039313054,-0.047084751,-0.009844835,-0.02638323,,,-0.014582832,-0.034780809,,-0.048266741,-0.022878782,-0.021377471,-0.028316947,-0.035317762,-0.012328274,-0.013801783,-0.014706147,-0.009678132,-0.015162922,-0.014437618,-0.03627768,-0.013591643,-0.016675738,-0.006779687,-0.006557401,-0.026850305,-0.006049625,-0.005293229,-0.004042923,-0.005095552,,0.017804625,25
2014/3/11,,0.012429702,,-0.000388324,,0.008003091,0.006938657,-0.009040096,0.00795911,0.009766031,,,0.010957012,0.004646129,,0.016349138,-0.011022769,-0.00583092,0.02634883,0.050549845,0.006657181,0.014290395,0.015071044,0.010169412,0.008832246,0.008517939,0.027330894,0.017062805,-0.002367488,0.009748249,0.001933115,0.014197628,0.001212856,0.008344972,0.015461038,0.001701404,,0.009027754,26
2014/3/12,,-0.00134151,,0.000539299,,0.01301046,0.00949224,-0.037274135,0.00037743,-0.0023486,,,-0.008023384,0.00554701,,-0.004062294,0.012240055,0.019032432,-0.002761888,0.03551051,-0.007134394,-0.003398736,-0.013220905,0.001079967,0.003413805,0.005919679,0.004076646,-0.005928669,-0.00872906,-0.005674924,-0.006587894,-0.004329504,-0.006688988,-0.008344972,-0.012349648,0.001698514,,-0.000485909,26
2014/3/13,,0.009352998,,0.001723804,,0.010436174,0.00963693,-0.00202452,-0.002645004,-0.006064709,,,-0.007719208,0.009177183,,0.016151091,-0.005844552,0.004905979,0.0011846,0.004746093,0,-0.009640877,-0.005560719,0.001764706,0,-0.001687764,-0.001628665,-0.005964028,0.005827831,0.006483005,-0.012126102,-0.002515149,-0.00581308,0,-0.004358662,0.008028778,,0.028980594,26
2014/3/14,,-0.002568128,,0.000796255,,-0.00074184,-0.001404495,-0.002705751,-0.00531109,-0.002029771,,,0.001474927,-0.006721687,,-0.012088797,-0.016548841,-0.013963266,0.005902043,-0.006333143,-0.000477441,-0.035951064,-0.019899286,-0.003729151,0.002431317,-0.005929708,0,-0.012453461,-0.000264166,-0.017382295,-0.016266972,-0.00091617,-0.008938263,-0.015198716,-0.021445161,0.002102166,,-0.004258346,26
2014/3/17,,0.017652792,,-0.001528509,,0.011620531,0.008629791,-0.002713092,-0.00381098,-0.007477941,,,-0.000368528,-0.010168012,,-0.014976454,-0.002386636,-0.004975135,0.008204774,-0.049155542,0,0.011274077,-0.019143004,0,0.002909798,-0.000849979,-0.016434224,-0.016849598,0.001847698,-0.016018017,-0.006823225,-0.000687679,-0.0062112,-0.00682985,-0.008322711,-0.002944271,,-0.04113815,26
2014/3/18,,-0.010819053,,-0.002480722,,-0.014965637,-0.014503178,0.016391969,-0.006512185,0.00306592,,,0.0047803,0.003400838,,0.004106782,0.011876624,0.009102256,0.003108006,-0.004682283,0.001431639,0.000960461,0.001930875,0.011048756,0.015377526,0,0.017405503,-0.002552107,0.0009298,-0.016844868,0.003618094,0.000458505,0.005281976,-0.00630194,-0.002897153,0.000421141,,0.015921404,26
2014/3/19,,0.0041533,,0.000215959,,-0.003543127,-0.007806072,-0.003569839,-0.008490981,-0.000338811,,,0.002198608,0.000617094,,0,-0.004733737,-0.005782751,0.001550388,0.022867608,0.004757383,0.002875861,-0.010081512,-0.006829961,-0.01731645,-0.01542447,-0.001569859,0.008059429,0.002475249,-0.002835273,0.015923903,-0.000229226,0.021156699,0.006016348,0.01153859,-0.00084246,,0.001111729,26
2014/3/20,,-0.025553744,,8.64E-05,,-0.010705333,-0.004522202,0.010007867,-0.007001195,0.001692907,,,0,-0.003708286,,0.001365188,-0.032552603,-0.010828927,-0.007776089,-0.005585689,0.000948767,0.002867614,-0.005862827,0.002542291,0.004357305,0.006026708,-0.003935464,-0.011045142,0.000308976,-0.017182553,0.007083855,-0.004825931,0.017145855,-0.01990546,-0.020931371,-0.002531647,,0.004213334,26
2014/3/21,,0.046763248,,0.000280653,,0.000188804,-0.005261911,-0.000442674,-0.003910838,0.000338238,,,0.001090711,-0.003100778,0,0,-0.013572078,-0.022872662,-0.001171646,-0.009601133,0.000474046,0.007922716,-0.003140953,0.004384903,0.002894358,0.004282662,-0.002368734,0.000213561,0.002160161,0.001731602,-0.005505323,-0.000230388,-0.001193674,-0.005258557,-0.000976722,0.000844595,,0.014281249,26
2014/3/24,,-0.001393858,,-0.000410212,,-0.005679682,-0.00432589,0.005519387,-0.000784006,-0.001015057,,,-0.001454546,-0.002176279,0.001803427,0.014895333,-0.009987599,0.013617232,0.00156189,0.012562149,0.00189394,0.009112396,0.01133932,0.002427775,0.013872502,0.017789542,-0.012728891,-0.014627062,-0.003087375,0.00374155,0.003542613,-0.002075886,-0.00508907,0.00642338,0.003252035,0.001687052,,0.000654236,26
2014/3/25,,0.000836548,,0.000345453,,-0.009155128,-0.002652841,0.010294692,0.010144449,0.002366865,,,0.002181026,0.022770215,0.014311514,0.019960743,0.034528708,0.027513199,0.02017963,0.018874625,0.002362392,0.012742985,0.018872118,0.009268265,0.008985636,0.005860209,0.00876849,0.000649843,-0.011819733,0.001722159,0.010941883,0.001153802,0.01637185,-0.00087349,-0.005534769,-0.00210926,,-0.000654236,26
2014/3/26,,0.000185805,,-0.000885462,,0.001722983,0.005538846,0.005433024,0.004647568,0.00471699,,,0.001451379,-0.003657426,-0.000592242,-0.001318392,0.001211387,-0.009917437,-0.006807893,0.000644538,-0.004730378,0.003391401,0.005327258,0.011560822,0.008905613,0.01244313,-0.020850795,-0.000866551,0.000312842,0.006004307,0.000388576,-0.000955795,-0.002364766,0.00812305,0.011361914,0.000844238,,0.008904392,26
2014/3/27,,-0.008489253,,-0.000324146,,-0.008066109,-0.008683123,-0.008925715,-0.001933863,-0.00471699,,,-0.002904868,-0.001833741,-0.004155542,-0.001320132,-0.006071664,-0.001662511,0.001516876,-0.009386701,-0.000948767,0.00368664,-0.006854558,-0.003330323,-0.004677277,-0.003303058,0.004850454,0.043263744,-0.013541382,0.001708915,0.001552795,0.000478011,-0.001480824,0.004036914,0.004508864,0.000424538,,0.001512369,27
2014/3/28,,0.004766587,,-6.48E-05,,-0.001157631,0.002661185,0.015621928,0.009248621,0.003371547,,,0.005439723,0.011557306,0.005931215,0.031211896,0.025256905,0.017320021,-0.001516876,0.019643201,-0.01049628,0.01551834,0.009507583,0.012125954,0.008403411,-0.003257332,0.016000341,0.016672198,0.001900539,0.000284535,0.003484999,-0.00839837,0.005615502,-0.003459214,-0.006770943,-0.000849257,,-0.003027029,27
2014/3/31,,-0.000746199,,0.000172902,,-0.002512807,-0.002661185,0.00729304,-0.001535509,-0.003709328,,,-0.004349409,0.006330089,0.008245041,0.016508311,-0.007151401,-0.002455998,0.001516876,0.00413684,0,-0.005753233,0.025781364,-0.003584571,-0.004192878,-0.002449981,0.001586043,-0.010258605,0.010702022,0,-0.004649369,-0.000482044,0.000294681,-0.001155735,-0.001943006,0,,-0.004775351,27
2014/4/1,,0.006973853,,-0.001492263,,-0.005628351,-0.002668285,-0.001069176,0.000768049,0.001013,,,-0.002181819,0.000901036,0.001172333,0.007528266,-0.002395211,0.004089985,0.003026866,0.002537267,0.001916627,-0.016225674,0.001842639,0.011556478,0.01252626,0.008143367,0.000792079,0.013722694,-0.002507838,0.003124559,0.02417152,0.008402402,0.032751804,0.000866927,0.003882244,-0.000849979,,0,27
2014/4/2,,0.007661458,,-0.002643956,,0.001750122,0.001941277,0.000214385,0.004213758,0.001686057,,,-0.001092697,-0.004211799,-0.007054703,-0.020202707,-0.007220248,-0.004909993,-0.000377858,-0.016286485,-0.0086539,0.000617094,-0.009247338,-0.003087433,-0.002770085,-0.008961363,-0.011947573,-0.030358552,-0.004403908,0.017709528,0.000757863,-0.000956709,0.00568668,0.018884681,0.016015717,-0.006397974,,-0.005891997,28
2014/4/3,,-0.007105645,,-0.002020181,,0.005618537,0.003388193,-0.006883228,0.002290952,0.00033687,,,-0.001458789,0.005711725,0.00588237,0.018951925,0.033257222,0.013849509,0.000377858,-0.006784067,-0.006782972,-0.010231061,-0.005441697,0.0012174,0.007369909,0,0.005593303,0.006062525,-0.005690815,-0.008394006,0.00415801,-0.004556909,-0.009686685,-0.011115976,-0.017954955,0.004269861,,0.010017505,28
2014/4/4,,0.013064865,,0.000456527,,-0.003289795,-0.00435836,0.00774031,0.003426617,0.001009931,,,0.001458789,0.010733556,0.00875918,0.011201113,0.025376217,0.021609484,0.006401829,0.001619434,0.002912623,0.004042923,0.01980976,0.012370525,0.006860306,0.004897969,0.000796495,-0.001877543,0.004113279,0.008394006,0.010879867,0.008139858,0.007700024,0.012532206,0.012538341,0.001702853,,0.002164503,28
2014/4/8,,0.026697112,,0.000108666,,0.015006053,0.010380298,0.000856348,-0.001902226,0.003023688,,,0.001456664,0.012378584,0.011560822,0.020821328,0.018059182,0.013370235,0.009712441,0.018913851,0.005317876,0.008960357,-0.012199649,-0.005747675,-0.00777858,0.007302264,0.02048929,-0.005024084,0.023405656,-0.003628755,0.004096077,0.003807715,-0.007700024,-0.003686379,-0.004803852,0.00042526,,0.012462559,28
2014/4/9,,-0.004907,,0.000760332,,0.000763505,-0.002163722,-0.007518025,-0.005345564,0.001675884,,,0.000727537,-0.008826183,-0.008078521,-0.007299302,-0.008988825,-0.012578782,-0.002232975,-0.027037373,0.000963855,-0.018314962,-0.02300631,-0.002140631,0.000918274,0.006446437,-0.007830894,0.012513198,-0.008363066,0.002513617,0.009247338,-0.000712843,0.002858778,-0.000284131,-0.00870552,0,,-0.00449439,28
2014/4/10,,0.021588028,,0.001714057,,0.003998863,0.000481232,-0.003888534,0.007627802,0.000669568,,,-0.003642991,-0.004739345,-0.001739635,-0.003669729,-0.002259888,-0.011137744,0.002232975,-0.013797854,-0.001446132,-0.002509412,0.005525894,-0.004763026,-0.009684189,-0.00402415,0.002355714,-0.005820012,-0.001556421,0,-0.000736648,0.000237671,-0.002858778,0,-0.005194817,0,,0.009818649,28
2014/4/11,,-0.005705523,,0.001364803,,-0.001521491,-0.00216737,0.011620531,0.007947062,0.004008021,,,0.005822433,-0.002378122,-0.003488376,-0.002453989,-0.009090972,0.002397125,0.00334014,-0.006970983,0.002890175,0.003135782,-0.007374665,0.001777113,0.000463285,0.008831852,-0.021403909,-0.001042862,0.003731348,-0.006436289,-0.002213206,-0.001188919,-0.003728672,-0.0062714,-0.0104713,-0.002980628,,0,28
2014/4/14,,0.000176041,,0.0019681,,0.009094417,0.004330052,0.000855432,-0.002264152,-0.001334223,,,-0.001452433,0,0.001164144,-0.013605652,0.005691535,0.000797766,-0.00706454,-0.00433985,0.012428458,0.00593103,-0.00668402,0.005312469,0.007383513,0.001597444,0.005593303,0.011618388,0.001860466,0.000561325,0.001844679,0.015581052,-0.001150086,-0.000286,0.005249356,0.003830607,,-0.005324259,29
2014/4/15,,-0.015790269,,-0.000497066,,-0.01252626,-0.013776653,-0.004713958,-0.001890717,-0.000333834,,,-0.001090711,0.00267499,0.002904446,0.011145626,0.019112442,0.012678458,0.003724399,0.006336523,0.000474947,-0.006870733,0.000744879,0.003248112,0.004129393,0.002391392,0.002387586,-0.004133946,0.004327673,-0.003091193,0.0047803,0.013956961,0.000287646,-0.008906825,-0.004263,0.003392709,,0.004261673,29
2014/4/16,,-0.0017003,,-0.00054057,,-0.009209582,-0.01101198,-0.008194999,-0.001894299,0.001001168,,,-0.001091902,-0.011944006,-0.008738768,-0.018645661,-0.019112442,-0.006319136,-0.004470946,-0.000997838,-0.004759647,0.002816463,-0.005225842,-0.001947601,-0.002292002,-0.003988837,0.004758137,0.007017573,0.00154107,0.010916833,0.004392394,0.002307338,0.013426855,0.014611347,0.020491854,-0.003817608,,0.004878576,29
2014/4/17,,-0.001792918,,0.001901511,,-0.003088806,-0.001723926,0.007765354,0.004162731,0.003330006,,,0.003997825,-0.001503082,-0.001756955,-0.002512564,-0.00912207,-0.009554213,-0.001120867,-0.0150883,-0.003345284,-0.00187676,-0.002248034,0.009516402,0.007315991,0,-0.001583532,-0.003089919,0.004302404,0.003057681,0.008365206,0.000921447,0.012408507,0.006237616,0.004176713,0.001274156,,0.010524197,29
2014/4/18,,-0.000359357,,0.001078795,,-0.001741655,-0.00148002,-0.003875139,-0.001133573,-0.00099453,,,0.001087548,-0.024053527,-0.017144966,-0.017766965,-0.048103115,-0.042490052,-0.001122125,-0.041385216,-0.000957854,-0.011968647,0.013783046,-9.20E-05,0.004545462,-0.016116384,-0.011957097,0.00617032,-0.005843473,-0.005008358,0.006857995,0.001150616,0.004753259,-0.005384737,-0.007724531,-0.002124496,,0.005637347,29
2014/4/21,,-0.020883272,,-0.000517677,,-0.007192178,-0.015172533,0.005592615,-0.001892148,-0.00066357,,,0.001809955,-0.003086422,-0.004182856,0,-0.007237667,-0.007540882,0.006713938,-0.019556179,-0.004321735,-0.010191171,0.01614714,0.001194798,0,-0.003254681,-0.011290443,-0.008649148,-0.009919486,-0.005313955,-0.003242662,-0.011333532,-0.008966157,-0.011431962,-0.010393078,-0.002555368,,0.023254469,29
2014/4/22,,0.004028941,,-0.001943677,,0.005447484,0.005249356,-0.004083832,0.003780723,0.00033184,,,0.003970408,0.002778208,0.004182856,-0.002564104,0.007237667,0.010874218,0.002598851,0.005728623,0.000962001,0.004152697,-0.022084077,0.008050542,0.011722407,0.000814664,-0.00732604,0.000826959,-0.003432676,0.005871679,0.007191689,0.00394661,0.006172859,0.008301178,0.010393078,0.007646596,,-0.001017605,29
2014/4/23,,-0.001646241,,0.000518683,,-0.003109214,0.001494769,0.007723703,0.014609737,0.007931304,,,0.005388912,0.006758858,0.007722046,0.008945747,0.011947573,-0.00249896,-0.00074184,0.000713776,-0.000480885,-0.004152697,0.005196745,-0.004566218,-0.001794527,0,0.002447982,0.003506966,-0.002190581,-0.004750603,-0.012619601,-0.000463499,-0.007863,-0.007152083,-0.006808261,-0.002118196,,-0.000203645,29
2014/4/24,,-0.000824138,,-0.000583538,,-0.000389332,0.002734619,0.009783149,0.013230623,0.00032911,,,-0.000716846,0.005191644,0.002954212,0.010126669,0.004739345,0.005821222,0.002964063,0.003205702,0.006711435,0.00797071,0.019069151,-0.00293336,-0.000898473,0.004063394,0.002442004,0.003084201,0.005623258,0.001958864,0.002536693,0.0060088,0.001690141,-0.002875218,-0.001302084,-0.000424178,,-0.010235504,29
2014/4/25,,-0.004959143,,0.000432283,,0.007564773,0.010373025,0.0140803,-0.008432681,0.001315357,,,-0.000358616,-0.002134473,-0.003546103,0.001258653,-0.003552402,0.000828844,-0.002593074,-0.003919478,-0.002391773,-0.000635324,-0.004003645,-0.017596305,-0.016769031,-0.003249394,-0.003257332,-0.002466599,0,0.004741328,0.004693997,0.006888661,0.0058931,0.004022994,0.002927307,0.002542374,,0.003081667,29
2014/4/28,,-0.013345889,,6.48E-05,,0.012863766,0.008319108,0.001042862,-0.003319199,-0.005271841,,,-0.00179501,-0.016620881,-0.012511334,-0.045023681,-0.014337163,-0.020930023,-0.015701257,0.027813798,0.002869442,-0.010541545,-0.007320677,0.000280256,-0.004121829,-0.008990661,0.001629992,0.002466599,0.008067062,0.014913284,0.031906287,0.000686263,0.026233729,0.007428606,0.005506087,0.002113719,,0.016277063,29
2014/4/29,,0.007991865,,0.001705582,,-0.008236805,-0.006845993,-0.006903071,-0.008532792,-0.00463577,,,-0.00251844,0.008037138,0.007168489,0.01436994,0.007194276,0.003378382,0.001882176,0.010362787,-0.001912046,0.000962927,0.004033003,0.004845332,0.002749773,-0.002466092,0.011336154,-0.004939298,-0.004646129,0.011989244,0.001743072,0.000685793,-0.005740073,-0.00399316,-0.003559298,-0.001267695,,-0.002424733,29
2014/4/30,,-0.006407005,,0.00116417,,0.001537575,-0.002702372,0.000209886,-0.006728997,0.00033184,,,0,-0.006486509,-0.004773279,-0.00781254,-0.019300961,-0.017007213,0.002629109,-0.014538158,0.006200831,-0.005146361,-0.005135741,-0.001023018,-0.000915751,0.004106782,-0.012966146,0.001649145,0.002790267,0.000812238,0.00832471,-0.002975171,0.006557401,-0.001143838,-0.006504088,0.002955459,,0.010865298,29
2014/5/5,,0.004461389,,-0.000150834,,0.011267187,0.007597145,0.000419639,-0.009043016,0.003973515,,,0,0.003402942,0.002389487,0.00781254,0.021687597,0.012782449,-0.003381555,0.001741857,-0.002380387,-0.015599926,-0.011838836,0.009261898,0.014552326,0.003273325,0.008932256,-0.01368748,-0.001239158,-0.006788892,-0.009021574,0.001374256,-0.01509152,-0.019939976,-0.02043578,0.002526317,,0.002598183,29
2014/5/6,,-0.0054866,,0.001657929,,-0.000944555,0.000244111,-0.002310197,-0.001515152,0.000330415,,,0.002873565,-0.004022905,-0.002389487,-0.00389864,0,-0.00509339,-0.009073786,-0.019684291,-0.003820444,-0.006902246,-0.012357394,0.000276536,0.006300651,-0.004914015,-0.010564909,-0.014512822,-0.005907059,-0.001363327,0.001393243,-0.014060391,-0.004433368,-0.004387896,-0.003001503,-0.001683502,,0.003785242,29
2014/5/7,,-0.004111387,,0.000301147,,-0.002081166,0.001219661,-0.005904699,-0.007228489,0.001650438,,,0,-0.009345862,-0.003594971,-0.02505075,-0.004778982,0,0.001138736,0.000354925,-0.010582109,-0.000659848,-0.001508296,0.007529188,0.013811759,0.000820681,-0.012330612,0.002539147,-0.000935892,0.002724797,-0.001393243,-0.003022204,-0.002502434,0,0.00233528,-0.002108371,,0.006145326,30
2014/5/8,,0.000655216,,0.000623515,,-0.014306396,-0.011523972,-0.001481639,-0.003059276,-0.005622638,,,-0.00431345,-0.004391475,-0.006020488,-0.018868484,0.002392346,0.002549938,-0.001518603,-0.012497931,0.003379197,-0.011618388,-0.004159582,-0.005503591,-0.004434597,-0.004934221,0.004127121,-0.001692048,-0.000936768,-0.002179244,0.009366938,-0.000698731,0.001112966,-0.006765727,-0.005680884,-0.001689903,,-0.008135773,30
2014/5/9,,0.000280675,,0.002961757,,-0.001153403,0.000246579,0.011163886,0.009529327,0.002319034,,,0.00251844,-0.004095139,0.001809955,0,-0.001195457,0.0042355,-0.002663117,-0.010475082,0,0.012278236,0.003026866,-0.009333339,-0.00177936,0,0.002468121,-0.001906982,0.001248829,0.000545256,-0.007973695,-0.003734832,-0.000834608,0.007058853,0.003345604,-0.000846024,,0.00536514,30
2014/5/12,,0.018903454,,-0.000471577,,-0.000769675,0.005406747,0.015533478,0.000379291,0.006267545,,,0.00716079,0.00786044,0.005410293,0.008130126,0.031786078,0.02339288,0.005698021,0.021552558,0.001925855,0.005919123,0.003394308,-0.001858564,-0.008046534,0.002470154,0.001642036,0.000212067,-0.00720216,-0.011237613,0.006937246,0,0.011621603,-0.001466491,-0.004351471,0.002535927,,0.02001244,30
2014/5/13,,-0.005615148,,-0.001416066,,0.00249928,0.003425499,0.003327098,-0.001518027,0.002955182,,,-0.002500448,-0.008807858,-0.003002104,-0.001350439,-0.011655144,-0.006628028,0.001892148,0.004962789,0.000480885,0.006535971,0.002632075,0.002693792,0.003584233,0.002464067,-0.007410491,0.006341175,0.001883831,0.003027386,0.006202639,0.009311054,-0.001651983,0.009929988,0.011341015,0,,0.007932711,30
2014/5/14,,-0.000371023,,-0.001461078,,0.00153492,0.005359331,0.006827377,-0.00190078,-0.000655953,,,-0.003582949,0.000315906,-0.000601504,-0.002706362,-0.007058853,-0.003330561,0.00302001,0.011601466,0.000961076,0.00972455,-0.001127184,-0.002600782,0,0.004909993,0.001651528,0.026202372,0.007188654,-0.001374949,0.016692604,0.017910927,0.013683848,0.00087146,-0.001327581,-0.002112826,,0.000963113,30
2014/5/15,,-0.008946104,,-0.000449414,,0.004208921,0.004847319,0.003499026,-0.002285715,0.000655953,,,0.002509412,-0.011116519,-0.007246409,0,-0.017868254,-0.010901575,-0.00377644,-0.014434329,-0.002404425,-0.003554698,-0.006789917,-0.007093552,-0.007181359,-0.003270649,-0.010784012,-0.005557285,-0.003744154,0,0.005054771,0.016924696,0.005962077,0.000580552,0.004969366,-0.003389834,,0.008053735,30
2014/5/16,,-0.002906025,,0.000898626,,-0.00535989,-0.012162641,-0.009496355,-0.00305577,-0.00525971,,,-0.003946193,-0.013181351,-0.00852105,-0.028867984,-0.025564387,-0.032565003,-0.00912207,-0.020057979,-0.00048158,0.000647249,-0.017179273,0.001404034,-0.006326275,-0.004103412,-0.01258934,0.001855862,-0.005328331,-0.001376842,0.005363741,0.003127795,-0.002434737,-0.007281232,-0.008296049,-0.002124496,,0.007610387,30
2014/5/19,,-0.014562905,,-0.000427817,,0.003066311,0.007315322,0.015232901,0.005341485,0.00525971,,,0.006092117,-0.003241494,-0.002447982,-0.014045175,0.004920059,0.002609832,0.001907306,0.051474175,-0.003377567,0.022077364,0.008435633,0.000561062,-0.004088127,-0.003294896,0,0.006366178,-0.00567288,0,-0.003013563,0.008883025,0.002164503,-0.00821842,-0.008365449,0.001699958,,-0.020875986,30
2014/5/20,,-9.53E-05,,0.000983705,,-0.004987542,-0.00584797,-0.002864159,-0.001142205,0.000327815,,,-0.002145924,-0.003903713,-0.000612933,-0.009950331,-0.001227747,-0.006974745,-0.010728072,-0.004132237,0,-0.00412241,-0.017720032,-0.000186986,0.006352108,-0.003305788,-0.022204157,0,0.003785493,-0.006080726,0.014647399,0.014486645,0.01342302,-0.003247235,-0.008774947,0.000424538,,0.018978812,30
2014/5/21,,0.009387069,,0.001004091,,0.001729273,0.005118841,-0.016317619,-0.003816799,-0.003282997,,,-0.003576542,0.002279018,0.003671975,0.011363759,-0.011118089,-0.00526317,-0.002700098,-0.014248721,-0.000465224,0.016701192,0.000777001,0.006523788,0.015260619,0.004954593,-0.006063249,-0.005542455,0.001573069,-0.010871187,-0.001653713,0.000217889,-0.001334223,-0.005633818,-0.003735783,0.001272535,,-0.032815143,30
2014/5/22,,-0.002362169,,-0.00023491,,0.002109503,0.004366819,0.004985469,0.004197678,-0.000987005,,,0.001432152,0.001299968,0.001830943,0.008438869,0.014796817,0.009628083,0.002700098,0.006280551,0,0.000937061,0.000388274,0.014478973,0.010192865,0.006568168,0.001736112,-0.008890785,-0.002202991,0.010316556,0.023230228,0.002610968,0.023747818,0.011823963,0.007457662,0.003807917,,-0.005509656,30
2014/5/23,,0.013623549,,0,,0,-0.00072648,0.00907597,0.022963554,0.001644467,,,0.004284191,0.000649351,0.00060957,-0.009852296,-0.002450982,-0.00087146,-0.003859518,0.004511547,-0.001863065,0.014259386,0.001163919,0.010655353,0.004399479,0.001635323,-0.003475242,-0.003328482,-0.000630318,0.008012199,0.001292825,-0.006540246,0.003124189,0.004105578,0.005053068,0,,0.004528012,30
2014/5/26,,0.002330243,,0.00023491,,-0.001341896,-0.001697176,0.008790816,0.000370302,0.001313629,,,-0.000712758,0.01896858,0.013317388,0.020994473,0.036148514,0.036803469,0,0.020223483,-0.002801122,0.007054162,0.011181917,0.00153881,-0.006606498,-0.007380107,0.004342169,0.005403172,-0.000315308,-0.005242114,0.003546675,0.00043735,0.004926757,-0.004987542,-0.009113987,-0.000844951,,-0.022847919,30
2014/5/27,,-0.002796944,,0.002409974,,-0.005964424,-0.008529356,-0.005920197,-0.005568977,-0.001971091,,,-0.002498663,0.001273075,0.004200426,0.002766253,-0.004744967,0,-0.000773694,-0.014010139,-0.00797939,-0.012609732,0.010299538,-0.020653206,-0.016485114,0.005744784,-0.00521287,-0.004153692,-0.00189394,0.001934504,-0.023446206,-0.004821399,-0.019326796,-0.001471671,-0.001357313,0.00126716,,0.006609939,30
2014/5/28,,0.01464345,,0.004017905,,-0.01536248,-0.004906781,0.001841056,0.003345106,0.001639613,,,0.00356761,-0.008945747,-0.00841857,-0.023760726,-0.02042113,-0.022090958,-0.000774293,-0.003447091,-0.003777153,0.008628713,-0.007619084,0.003870616,0.004482302,0.008150004,0.000870701,0.000416146,-0.006021251,0.000827929,0,0.021515553,0.000790826,0.004701742,0.011814483,0.000843882,,0.002990135,30
2014/5/29,,-0.0094288,,-0.000360739,,-0.011034595,-0.011129087,-0.009445655,-0.005954614,-0.008886022,,,-0.001782214,-0.00160591,-0.001208459,-0.007097262,-0.007308193,-0.003442344,-0.003880486,-0.01250885,0,0.006727854,-0.005368111,0.005686524,0.00979091,-0.004066699,-0.015789802,0.00145515,0,-0.003869546,0.011791817,-0.004957441,0.013349236,-0.003524233,-0.008086297,0.0096538,,0.001193555,30
2014/5/30,,-0.002603926,,0.004024406,,0.003757544,0.00842006,0.003501188,0.010027939,0.001651528,,,-0.002500448,-0.017837347,-0.01339034,-0.031840606,0.002442004,-0.000862441,-0.006631583,-0.01231326,0.000945627,-0.002441258,-0.000769231,0.004653505,-0.000442968,-0.001631322,-0.015145056,0.005799519,-0.001272265,-0.003050897,0.000976404,-0.015899279,0.002077923,-0.005309747,-0.005087344,-0.00292826,,-0.020486758,30
2014/6/3,,-0.004012135,,0.000401551,,-0.007927112,-0.004201168,0.001027433,-0.003702337,0.002307567,,,0.001429593,0.000327172,0.00122474,0.00293686,-0.008573231,-0.006058002,-0.000783085,-0.001416933,-0.004262379,0.001221374,0.001153624,0.007979007,0.010577445,-0.00737406,-0.019030932,-0.007462721,-0.013780061,-0.009769792,0.001949952,0.000877771,-0.003899654,-0.008912715,-0.010596578,-0.002096876,,-0.007740923,30
2014/6/4,,-0.006566012,,0.003375103,,0.000397852,-0.000495417,-0.011775779,-0.008567756,-0.000658762,,,-0.003219463,0.001307617,-0.001837673,0.013110166,0.01343942,0.004330886,0.001565558,0,0.001896634,0.016344189,-0.017054677,-0.000722739,0.001314348,0.00082203,-0.000915332,-0.006471163,-0.003232065,-0.012135044,-0.004229712,-0.001097334,-0.006795635,0.002048282,-0.00103146,-0.000419903,,0.011386866,30
2014/6/5,,0.011415863,,-0.006252925,,-0.000994926,0.001238084,0.004147663,0.002615357,0.001317089,,,0,0.001958225,0.002449481,-0.004350986,0.018040177,0.01713838,0.002733843,0.007416598,0,0.01460315,0.004680196,0.00603687,0.006110888,0.000821355,0.004568304,0.002092051,-0.00682153,-0.002558637,-0.024089599,-0.011706373,-0.01346555,0.006119792,0.005146692,-0.000840336,,0.003229716,30
2014/6/6,,-0.011227663,,0.000254259,,0.009510672,0.007150813,-0.001242493,0.001863933,0.000329001,,,0.000713013,0.003904984,0.003663008,0.001452433,-0.003582093,0,0.001948179,-0.000703978,0,0.004133457,-0.00742046,-0.001168487,-0.001306336,-0.00824407,-0.000911993,-0.007341407,0.007145207,-0.004580598,-0.009733254,-0.007806441,-0.006935211,-0.002618183,-0.001369863,-0.000841043,,0.023305507,30
2014/6/9,,0.001222437,,0.001185687,,-0.002566889,-0.003199215,-0.018613943,0.018450708,0.00884237,,,-0.000713013,-0.004883617,-0.006112488,0.001450327,-0.008408458,-0.005110744,-0.011352637,0.002812941,0,-0.00265526,-0.001961939,-0.002701731,0.009108716,-0.007478223,-0.027753863,-0.000421141,-0.004215995,0.000860462,0.026623869,0.00913859,0.008263408,0.00290867,0.003762618,0,,0.002948985,30
